# BJD(TDB)-2450000 airmass sky(ADU) dx(pix) dy(pix) fwhm(pix) peak(ADU) frame flux(r=9.0) err(r=9.0) flux(r=10.0) err(r=10.0) flux(r=11.0) err(r=11.0) flux(r=12.0) err(r=12.0) flux(r=13.0) err(r=13.0) flux(r=14.0) err(r=14.0) 
7800.194476 1.2309 1876.6 -0.446 -0.014 6.62 35972.4 MSCL0_1702150661 0.980535 0.001391 0.980517 0.001424 0.980288 0.001463 0.979924 0.001506 0.979950 0.001554 0.979793 0.001604 
7800.195217 1.2281 1877.6 -0.513 0.283 6.34 37929.7 MSCL0_1702150662 0.982429 0.001393 0.982250 0.001426 0.982231 0.001466 0.982559 0.001511 0.982921 0.001559 0.982535 0.001610 
7800.195958 1.2254 1873.3 -0.483 -0.032 6.60 38276.3 MSCL0_1702150663 0.979150 0.001389 0.979434 0.001423 0.979613 0.001463 0.979531 0.001507 0.979866 0.001556 0.979359 0.001607 
7800.196710 1.2226 1860.7 -0.110 0.718 7.08 35057.3 MSCL0_1702150664 0.977750 0.001388 0.977997 0.001422 0.977535 0.001461 0.977370 0.001505 0.976928 0.001552 0.976212 0.001603 
7800.197451 1.2199 1854.3 -0.716 0.047 6.39 40298.6 MSCL0_1702150665 0.980919 0.001380 0.980146 0.001413 0.980090 0.001453 0.979981 0.001496 0.979831 0.001543 0.979243 0.001593 
7800.198192 1.2172 1847.9 -0.467 0.497 6.69 37132.6 MSCL0_1702150666 0.980209 0.001383 0.980151 0.001415 0.979769 0.001454 0.979772 0.001497 0.979396 0.001543 0.979417 0.001593 
7800.198921 1.2146 1855.2 -0.014 -0.053 6.87 36393.0 MSCL0_1702150667 0.980784 0.001377 0.979602 0.001410 0.979550 0.001450 0.979999 0.001495 0.980433 0.001543 0.980929 0.001594 
7800.199662 1.2119 1852.2 -0.411 0.314 6.76 34998.2 MSCL0_1702150668 0.978839 0.001383 0.978610 0.001416 0.978540 0.001456 0.978326 0.001500 0.978407 0.001548 0.978408 0.001599 
7800.200402 1.2093 1851.6 -0.726 0.109 6.66 37474.5 MSCL0_1702150669 0.982312 0.001378 0.982123 0.001412 0.981828 0.001450 0.981497 0.001493 0.981648 0.001540 0.981580 0.001590 
7800.201155 1.2067 1850.0 -0.207 0.483 6.73 35080.0 MSCL0_1702150670 0.979400 0.001377 0.980239 0.001409 0.980164 0.001447 0.979887 0.001489 0.979920 0.001536 0.980063 0.001585 
7800.201895 1.2041 1832.5 -0.381 0.085 6.55 38893.1 MSCL0_1702150671 0.977980 0.001371 0.978129 0.001404 0.978320 0.001444 0.978165 0.001487 0.978034 0.001534 0.978057 0.001584 
7800.202625 1.2016 1832.3 -0.347 0.480 6.74 35965.8 MSCL0_1702150672 0.979628 0.001373 0.979256 0.001405 0.979068 0.001443 0.979316 0.001486 0.979134 0.001532 0.978846 0.001580 
7800.203365 1.1991 1825.4 -0.249 -0.270 6.90 34056.7 MSCL0_1702150673 0.977683 0.001368 0.978280 0.001400 0.978261 0.001437 0.978586 0.001480 0.978484 0.001525 0.978467 0.001573 
7800.204118 1.1966 1813.5 -0.255 0.640 6.49 37381.4 MSCL0_1702150674 0.979760 0.001365 0.979747 0.001397 0.979736 0.001434 0.979346 0.001476 0.979125 0.001521 0.979196 0.001570 
7800.204858 1.1941 1811.2 -0.496 0.075 7.30 32462.3 MSCL0_1702150675 0.978786 0.001374 0.978913 0.001404 0.979035 0.001441 0.979064 0.001482 0.978800 0.001527 0.978261 0.001575 
7800.205588 1.1917 1806.5 -0.580 -0.167 7.01 34015.2 MSCL0_1702150676 0.978762 0.001366 0.978868 0.001395 0.978978 0.001432 0.978533 0.001472 0.978751 0.001517 0.978641 0.001565 
7800.206328 1.1893 1804.1 -0.132 0.544 6.46 38057.5 MSCL0_1702150677 0.978500 0.001359 0.978868 0.001392 0.978906 0.001431 0.979072 0.001474 0.978600 0.001520 0.978131 0.001569 
7800.207069 1.1869 1802.4 -1.569 0.509 7.33 32399.9 MSCL0_1702150678 0.975327 0.001359 0.975730 0.001390 0.976224 0.001427 0.976605 0.001469 0.976698 0.001514 0.977250 0.001563 
7800.207798 1.1845 1801.7 -0.268 -0.050 6.92 33817.0 MSCL0_1702150679 0.980477 0.001363 0.980600 0.001395 0.981366 0.001433 0.981699 0.001475 0.982461 0.001522 0.982473 0.001571 
7800.208551 1.1821 1786.1 -0.526 0.637 7.28 32097.5 MSCL0_1702150680 0.978890 0.001356 0.978789 0.001386 0.978533 0.001422 0.978349 0.001463 0.978182 0.001508 0.978179 0.001555 
7800.209291 1.1798 1777.8 -0.136 -0.349 7.51 32191.6 MSCL0_1702150681 0.975427 0.001349 0.975798 0.001378 0.975659 0.001413 0.975303 0.001453 0.974967 0.001496 0.974849 0.001542 
7800.210044 1.1774 1771.3 -0.246 0.519 7.38 31616.4 MSCL0_1702150682 0.977457 0.001356 0.977558 0.001383 0.977452 0.001417 0.977578 0.001456 0.977848 0.001500 0.977848 0.001546 
7800.210784 1.1752 1781.5 -0.316 -0.148 7.25 36466.9 MSCL0_1702150683 0.975879 0.001347 0.975775 0.001379 0.975670 0.001417 0.975782 0.001459 0.976037 0.001505 0.976066 0.001553 
7800.211537 1.1728 1760.4 -0.363 0.532 6.79 37627.3 MSCL0_1702150684 0.976154 0.001339 0.975886 0.001368 0.976001 0.001404 0.976085 0.001444 0.975996 0.001487 0.976007 0.001534 
7800.212277 1.1706 1752.6 -0.084 0.336 6.89 37432.8 MSCL0_1702150685 0.979192 0.001343 0.979646 0.001373 0.979824 0.001410 0.979924 0.001450 0.979586 0.001493 0.979807 0.001540 
7800.213018 1.1684 1748.4 -0.370 0.174 7.09 37150.9 MSCL0_1702150686 0.976192 0.001337 0.976445 0.001366 0.976354 0.001402 0.975596 0.001441 0.975413 0.001484 0.975529 0.001530 
7800.213759 1.1662 1740.3 0.009 -0.122 6.65 37648.0 MSCL0_1702150687 0.976939 0.001339 0.977046 0.001369 0.977408 0.001405 0.977292 0.001445 0.977619 0.001489 0.977699 0.001535 
7800.214488 1.1640 1749.2 -0.657 0.129 6.98 33144.2 MSCL0_1702150688 0.972978 0.001341 0.973080 0.001368 0.973319 0.001403 0.972839 0.001441 0.972859 0.001484 0.972792 0.001529 
7800.215241 1.1618 1753.9 -0.089 0.468 7.52 31859.7 MSCL0_1702150689 0.977319 0.001348 0.977426 0.001377 0.977859 0.001413 0.977415 0.001452 0.977136 0.001496 0.977407 0.001543 
7800.215994 1.1597 1750.8 -0.361 -0.255 7.90 27733.4 MSCL0_1702150690 0.974259 0.001360 0.975157 0.001384 0.974921 0.001415 0.974513 0.001452 0.974241 0.001493 0.973741 0.001537 
7800.216734 1.1575 1747.7 -0.169 0.530 6.62 36846.0 MSCL0_1702150691 0.976892 0.001342 0.977206 0.001372 0.977662 0.001407 0.978472 0.001448 0.978349 0.001491 0.978254 0.001537 
7800.217452 1.1555 1754.4 -0.185 0.122 6.89 36842.5 MSCL0_1702150692 0.979307 0.001348 0.979089 0.001378 0.979209 0.001415 0.979181 0.001456 0.979293 0.001501 0.979566 0.001549 
7800.218204 1.1534 1754.8 -0.259 0.661 6.97 34422.1 MSCL0_1702150693 0.977771 0.001350 0.977027 0.001378 0.976877 0.001414 0.977149 0.001456 0.977246 0.001500 0.977239 0.001548 
7800.218945 1.1514 1754.8 -0.308 -0.626 6.54 36306.8 MSCL0_1702150694 0.975304 0.001343 0.975989 0.001372 0.976756 0.001408 0.976803 0.001448 0.976879 0.001491 0.977066 0.001538 
7800.219686 1.1493 1750.5 -0.455 0.602 6.79 37064.7 MSCL0_1702150695 0.977650 0.001339 0.978006 0.001371 0.977639 0.001408 0.977404 0.001449 0.977198 0.001493 0.976892 0.001540 
7800.220427 1.1473 1753.6 -0.022 -0.032 7.09 36826.2 MSCL0_1702150696 0.977149 0.001339 0.977755 0.001370 0.978634 0.001408 0.979147 0.001449 0.979448 0.001494 0.979601 0.001542 
7800.221167 1.1453 1749.5 -0.204 0.196 6.65 40069.6 MSCL0_1702150697 0.979506 0.001334 0.979076 0.001366 0.978632 0.001403 0.978267 0.001444 0.977650 0.001489 0.977394 0.001535 
7800.221908 1.1433 1742.7 -0.692 0.038 7.07 36180.4 MSCL0_1702150698 0.976463 0.001330 0.976082 0.001362 0.975713 0.001399 0.975338 0.001440 0.975167 0.001484 0.975033 0.001531 
7800.222637 1.1414 1738.6 0.439 -0.073 6.88 37652.8 MSCL0_1702150699 0.976443 0.001334 0.976347 0.001366 0.976007 0.001403 0.976424 0.001445 0.976478 0.001490 0.976157 0.001537 
7800.223390 1.1394 1740.6 -0.055 0.619 6.82 38281.9 MSCL0_1702150700 0.976973 0.001338 0.976834 0.001369 0.976678 0.001405 0.976683 0.001446 0.976756 0.001491 0.976596 0.001537 
7800.224130 1.1375 1743.0 0.000 -0.507 6.40 42044.4 MSCL0_1702150701 0.978863 0.001330 0.978947 0.001363 0.978586 0.001400 0.978117 0.001441 0.977450 0.001485 0.976743 0.001531 
7800.224859 1.1357 1744.3 -0.283 0.801 6.49 42313.3 MSCL0_1702150702 0.978982 0.001338 0.978665 0.001370 0.978725 0.001408 0.978869 0.001450 0.978813 0.001496 0.978484 0.001544 
7800.225589 1.1338 1748.7 -0.020 -0.325 6.31 42779.4 MSCL0_1702150703 0.981446 0.001333 0.980767 0.001364 0.980289 0.001401 0.980787 0.001443 0.981319 0.001488 0.981441 0.001535 
7800.226341 1.1319 1745.8 -0.231 0.356 6.20 43395.1 MSCL0_1702150704 0.978680 0.001331 0.978369 0.001364 0.977995 0.001401 0.977694 0.001443 0.977577 0.001487 0.977681 0.001534 
7800.227082 1.1301 1734.0 -0.448 0.086 6.64 40815.5 MSCL0_1702150705 0.979508 0.001332 0.979058 0.001364 0.978788 0.001401 0.979258 0.001443 0.979304 0.001488 0.979400 0.001536 
7800.227822 1.1283 1732.3 0.155 0.462 6.94 40588.2 MSCL0_1702150706 0.979723 0.001334 0.979857 0.001366 0.979869 0.001403 0.979990 0.001444 0.979963 0.001488 0.979990 0.001535 
7800.228563 1.1265 1728.5 -0.673 -0.269 7.39 38867.6 MSCL0_1702150707 0.977527 0.001328 0.977552 0.001359 0.977783 0.001396 0.978018 0.001437 0.977869 0.001481 0.978032 0.001528 
7800.229315 1.1246 1720.0 0.249 -0.166 6.70 40342.0 MSCL0_1702150708 0.975927 0.001329 0.975763 0.001359 0.976287 0.001396 0.976947 0.001437 0.977186 0.001481 0.977113 0.001527 
7800.230056 1.1229 1717.2 -0.726 0.415 7.03 38015.7 MSCL0_1702150709 0.976030 0.001327 0.975934 0.001356 0.976149 0.001392 0.975740 0.001431 0.975844 0.001475 0.976160 0.001522 
7800.230808 1.1211 1710.7 0.056 0.045 7.43 32958.6 MSCL0_1702150710 0.974765 0.001324 0.975171 0.001352 0.974886 0.001386 0.974630 0.001424 0.974616 0.001467 0.974807 0.001512 
7800.231549 1.1194 1718.0 0.368 0.155 7.76 33670.7 MSCL0_1702150711 0.977813 0.001337 0.977905 0.001364 0.978080 0.001399 0.977657 0.001438 0.977756 0.001481 0.977927 0.001527 
7800.232278 1.1177 1710.2 -0.013 0.608 7.28 38419.0 MSCL0_1702150712 0.975919 0.001325 0.976315 0.001355 0.976596 0.001391 0.976508 0.001431 0.976190 0.001474 0.976467 0.001521 
7800.233019 1.1160 1710.5 -0.103 -0.074 7.98 31059.5 MSCL0_1702150713 0.975642 0.001323 0.976078 0.001352 0.976526 0.001388 0.976791 0.001428 0.977147 0.001472 0.977275 0.001519 
7800.233748 1.1144 1710.0 0.083 0.470 6.89 40777.6 MSCL0_1702150714 0.978210 0.001319 0.978070 0.001349 0.978414 0.001386 0.978216 0.001425 0.977913 0.001467 0.978054 0.001514 
7800.234489 1.1127 1710.8 0.118 -0.118 6.39 44326.2 MSCL0_1702150715 0.978007 0.001320 0.977543 0.001351 0.977426 0.001389 0.977324 0.001430 0.976994 0.001474 0.977393 0.001521 
7800.235230 1.1111 1703.9 -0.295 0.364 7.26 35532.8 MSCL0_1702150716 0.980000 0.001322 0.980407 0.001353 0.980280 0.001390 0.980144 0.001430 0.980086 0.001474 0.980430 0.001521 
7800.235971 1.1095 1700.7 -0.079 0.320 6.88 40525.4 MSCL0_1702150717 0.977967 0.001319 0.978113 0.001351 0.978325 0.001388 0.977923 0.001429 0.977702 0.001473 0.977640 0.001519 
7800.236723 1.1078 1694.7 0.164 -0.151 6.96 37907.9 MSCL0_1702150718 0.976429 0.001314 0.976614 0.001345 0.976338 0.001380 0.976067 0.001420 0.975957 0.001463 0.975644 0.001509 
7800.237452 1.1063 1689.7 0.263 0.654 6.94 42175.5 MSCL0_1702150719 0.979517 0.001312 0.979453 0.001342 0.979531 0.001377 0.979607 0.001417 0.979466 0.001460 0.979583 0.001505 
7800.238193 1.1047 1692.2 -0.445 0.095 7.06 37227.9 MSCL0_1702150720 0.979770 0.001317 0.979381 0.001347 0.979051 0.001382 0.979105 0.001423 0.978648 0.001465 0.978414 0.001511 
7800.238922 1.1032 1687.6 0.350 0.026 7.02 39660.8 MSCL0_1702150721 0.977408 0.001315 0.977707 0.001346 0.977627 0.001381 0.978052 0.001421 0.978425 0.001465 0.978736 0.001512 
7800.239651 1.1017 1677.5 0.074 0.432 7.35 38013.4 MSCL0_1702150722 0.975391 0.001305 0.975384 0.001334 0.975699 0.001370 0.975765 0.001409 0.975697 0.001451 0.975341 0.001495 
7800.240380 1.1002 1681.8 0.072 -0.186 6.70 45254.5 MSCL0_1702150723 0.980148 0.001309 0.980079 0.001340 0.980097 0.001376 0.980143 0.001417 0.980300 0.001460 0.980141 0.001506 
7800.241133 1.0987 1677.9 -0.104 0.483 6.80 42923.6 MSCL0_1702150724 0.978739 0.001309 0.978888 0.001340 0.978858 0.001376 0.978035 0.001416 0.977660 0.001458 0.977426 0.001504 
7800.241885 1.0972 1680.5 0.348 0.457 7.77 34652.1 MSCL0_1702150725 0.980483 0.001314 0.980772 0.001343 0.981222 0.001379 0.981336 0.001418 0.981150 0.001461 0.981398 0.001507 
7800.242627 1.0957 1680.1 -0.206 -0.160 6.76 40226.2 MSCL0_1702150726 0.978607 0.001312 0.978517 0.001342 0.978746 0.001377 0.979170 0.001417 0.978956 0.001460 0.978860 0.001505 
7800.243367 1.0943 1679.3 -0.223 0.229 7.31 40620.0 MSCL0_1702150727 0.978496 0.001313 0.978508 0.001344 0.978704 0.001380 0.978958 0.001421 0.979118 0.001464 0.978853 0.001510 
7800.244131 1.0928 1676.6 0.011 -0.124 6.84 44358.7 MSCL0_1702150728 0.979596 0.001308 0.979704 0.001340 0.980172 0.001377 0.980325 0.001418 0.980102 0.001460 0.980183 0.001506 
7800.244872 1.0914 1674.6 0.033 0.616 7.23 40981.1 MSCL0_1702150729 0.980403 0.001311 0.980434 0.001343 0.980160 0.001379 0.980232 0.001420 0.980451 0.001464 0.980358 0.001510 
7800.245624 1.0899 1659.7 -0.157 -0.213 7.59 37688.3 MSCL0_1702150730 0.978737 0.001304 0.978758 0.001334 0.978826 0.001370 0.979194 0.001411 0.979718 0.001455 0.980025 0.001501 
7800.246365 1.0886 1662.9 0.322 0.046 7.32 40484.8 MSCL0_1702150731 0.978243 0.001303 0.977870 0.001334 0.977537 0.001369 0.977422 0.001409 0.977257 0.001452 0.977144 0.001497 
7800.247094 1.0872 1662.2 -0.049 0.535 7.17 41153.6 MSCL0_1702150732 0.980305 0.001308 0.979680 0.001337 0.979286 0.001372 0.979108 0.001412 0.979316 0.001455 0.979787 0.001501 
7800.247835 1.0859 1658.6 -0.087 0.287 7.75 38343.3 MSCL0_1702150733 0.978426 0.001301 0.978326 0.001331 0.977972 0.001366 0.978018 0.001405 0.978126 0.001447 0.978052 0.001492 
7800.248564 1.0846 1653.8 0.306 0.144 7.31 37807.9 MSCL0_1702150734 0.979837 0.001305 0.979752 0.001335 0.979974 0.001371 0.979820 0.001410 0.980086 0.001452 0.980144 0.001497 
7800.249305 1.0833 1648.8 0.036 0.118 7.20 39323.8 MSCL0_1702150735 0.980560 0.001307 0.980156 0.001336 0.980043 0.001372 0.979662 0.001411 0.979606 0.001454 0.979717 0.001500 
7800.250046 1.0820 1647.9 -0.342 0.125 7.67 40026.6 MSCL0_1702150736 0.980244 0.001299 0.979578 0.001328 0.979474 0.001364 0.979847 0.001403 0.979805 0.001445 0.979232 0.001489 
7800.250786 1.0807 1656.1 0.017 0.075 7.22 42357.8 MSCL0_1702150737 0.981878 0.001305 0.981776 0.001336 0.981284 0.001371 0.980578 0.001410 0.980170 0.001453 0.980352 0.001499 
7800.251516 1.0794 1659.6 -0.433 0.526 6.86 40795.0 MSCL0_1702150738 0.980657 0.001308 0.980581 0.001338 0.981048 0.001375 0.981163 0.001416 0.981016 0.001459 0.980468 0.001504 
7800.252245 1.0782 1658.6 0.057 0.056 7.53 35479.0 MSCL0_1702150739 0.982355 0.001312 0.982188 0.001342 0.982020 0.001378 0.981846 0.001418 0.981382 0.001461 0.981049 0.001506 
7800.252985 1.0770 1653.8 0.128 0.120 7.59 34625.0 MSCL0_1702150740 0.980580 0.001307 0.981008 0.001336 0.981396 0.001372 0.981142 0.001410 0.981273 0.001453 0.981268 0.001498 
7800.253738 1.0757 1649.2 0.124 0.878 7.13 37914.7 MSCL0_1702150741 0.981883 0.001307 0.981751 0.001336 0.981307 0.001371 0.981361 0.001411 0.981434 0.001453 0.981301 0.001498 
7800.254478 1.0745 1647.3 0.282 -0.423 7.61 35746.7 MSCL0_1702150742 0.980071 0.001306 0.979975 0.001336 0.980291 0.001371 0.980444 0.001411 0.981081 0.001455 0.981471 0.001500 
7800.255219 1.0733 1633.6 0.104 0.204 7.39 37954.6 MSCL0_1702150743 0.982549 0.001305 0.982532 0.001335 0.982253 0.001370 0.982336 0.001409 0.982417 0.001452 0.982275 0.001497 
7800.255960 1.0722 1632.7 0.103 0.274 7.08 40813.2 MSCL0_1702150744 0.984098 0.001304 0.984061 0.001335 0.984275 0.001371 0.984114 0.001411 0.983956 0.001454 0.983891 0.001500 
7800.256701 1.0710 1629.3 -0.099 0.082 7.29 42132.1 MSCL0_1702150745 0.981436 0.001297 0.981553 0.001327 0.981867 0.001363 0.982118 0.001403 0.981842 0.001445 0.981708 0.001490 
7800.257453 1.0699 1624.6 0.169 0.330 7.16 38625.6 MSCL0_1702150746 0.981849 0.001300 0.981580 0.001330 0.981454 0.001365 0.980887 0.001403 0.980645 0.001445 0.980308 0.001489 
7800.258194 1.0687 1614.7 0.269 0.029 7.17 38804.7 MSCL0_1702150747 0.981834 0.001293 0.981173 0.001323 0.980944 0.001357 0.980976 0.001396 0.981040 0.001438 0.981549 0.001483 
7800.258923 1.0676 1607.0 0.333 -0.064 6.75 38787.9 MSCL0_1702150748 0.980821 0.001291 0.981111 0.001320 0.981427 0.001354 0.981319 0.001392 0.981566 0.001434 0.981935 0.001478 
7800.259664 1.0665 1605.7 0.221 0.113 7.25 41258.4 MSCL0_1702150749 0.984194 0.001293 0.984460 0.001322 0.984218 0.001356 0.984082 0.001394 0.984774 0.001436 0.984991 0.001480 
7800.260416 1.0654 1607.4 0.103 -0.004 6.86 43937.9 MSCL0_1702150750 0.983867 0.001293 0.983971 0.001323 0.984087 0.001358 0.984191 0.001397 0.984146 0.001439 0.984188 0.001483 
7800.261157 1.0644 1601.2 0.038 0.072 6.96 45026.8 MSCL0_1702150751 0.984775 0.001292 0.985075 0.001323 0.984917 0.001358 0.984897 0.001398 0.985114 0.001440 0.984640 0.001484 
7800.261886 1.0633 1596.2 0.053 -0.064 6.94 44052.7 MSCL0_1702150752 0.985729 0.001291 0.986062 0.001321 0.985771 0.001356 0.985462 0.001394 0.985333 0.001436 0.985589 0.001480 
7800.262638 1.0623 1598.0 0.225 -0.356 7.46 40840.7 MSCL0_1702150753 0.984824 0.001293 0.984725 0.001323 0.984752 0.001358 0.984764 0.001397 0.985127 0.001439 0.985249 0.001483 
7800.263379 1.0613 1594.6 0.254 0.089 7.16 43059.2 MSCL0_1702150754 0.983956 0.001291 0.983772 0.001320 0.983891 0.001355 0.983861 0.001394 0.983432 0.001435 0.984086 0.001480 
7800.264120 1.0603 1595.0 -0.118 -0.359 7.40 39195.9 MSCL0_1702150755 0.984188 0.001294 0.983755 0.001324 0.983469 0.001359 0.983250 0.001398 0.982826 0.001439 0.982806 0.001484 
7800.264860 1.0593 1590.9 0.118 0.216 7.36 40829.0 MSCL0_1702150756 0.985486 0.001288 0.985556 0.001318 0.985619 0.001353 0.985836 0.001391 0.985789 0.001432 0.985777 0.001476 
7800.265601 1.0583 1589.5 0.136 -0.320 7.22 42170.9 MSCL0_1702150757 0.983974 0.001287 0.983486 0.001317 0.983511 0.001352 0.983276 0.001391 0.983234 0.001432 0.983169 0.001476 
7800.266342 1.0573 1586.5 -0.004 -0.260 7.38 40874.7 MSCL0_1702150758 0.985765 0.001290 0.985499 0.001320 0.985605 0.001355 0.985322 0.001394 0.985373 0.001435 0.985372 0.001479 
7800.267094 1.0564 1583.9 0.418 0.063 7.38 45350.7 MSCL0_1702150759 0.985350 0.001290 0.985045 0.001321 0.984517 0.001356 0.984228 0.001395 0.984178 0.001438 0.983778 0.001482 
7800.267835 1.0555 1578.0 0.358 -0.398 6.84 46654.6 MSCL0_1702150760 0.988240 0.001289 0.988037 0.001319 0.988074 0.001355 0.987654 0.001393 0.987481 0.001435 0.987962 0.001479 
7800.268564 1.0546 1573.1 0.030 -0.203 7.80 40821.6 MSCL0_1702150761 0.986357 0.001287 0.986708 0.001316 0.986890 0.001351 0.986567 0.001389 0.986466 0.001430 0.986258 0.001474 
7800.269305 1.0537 1571.3 0.242 0.324 7.26 44110.5 MSCL0_1702150762 0.987479 0.001287 0.987008 0.001317 0.986972 0.001352 0.986884 0.001391 0.986465 0.001432 0.985896 0.001475 
7800.270047 1.0528 1563.6 0.223 0.056 7.22 43521.9 MSCL0_1702150763 0.988818 0.001283 0.988856 0.001314 0.988678 0.001349 0.988308 0.001387 0.988373 0.001428 0.988364 0.001471 
7800.270799 1.0519 1567.0 0.163 -0.261 8.06 37859.4 MSCL0_1702150764 0.989812 0.001292 0.989461 0.001319 0.988784 0.001352 0.988343 0.001388 0.988513 0.001429 0.988700 0.001472 
7800.271528 1.0510 1565.5 0.282 -0.051 7.52 43611.7 MSCL0_1702150765 0.990037 0.001287 0.989949 0.001317 0.989750 0.001351 0.989917 0.001390 0.989754 0.001431 0.989783 0.001474 
7800.272269 1.0502 1572.3 0.276 0.220 7.36 42718.7 MSCL0_1702150766 0.993690 0.001293 0.992785 0.001323 0.992265 0.001357 0.991952 0.001396 0.991744 0.001437 0.991251 0.001480 
7800.273010 1.0494 1566.1 0.161 -0.203 7.50 41819.6 MSCL0_1702150767 0.990753 0.001288 0.990535 0.001317 0.990315 0.001351 0.990406 0.001389 0.990587 0.001430 0.990240 0.001472 
7800.273762 1.0485 1562.0 0.142 0.270 7.52 42710.4 MSCL0_1702150768 0.993598 0.001290 0.993228 0.001319 0.993228 0.001353 0.993082 0.001391 0.992514 0.001431 0.992520 0.001474 
7800.274503 1.0477 1559.4 -0.073 -0.396 7.74 36941.8 MSCL0_1702150769 0.994123 0.001296 0.993969 0.001324 0.993534 0.001357 0.993555 0.001395 0.993818 0.001435 0.993907 0.001479 
7800.275243 1.0469 1557.0 0.269 0.072 7.31 42660.1 MSCL0_1702150770 0.996016 0.001297 0.995198 0.001326 0.994897 0.001360 0.994210 0.001398 0.993408 0.001438 0.992923 0.001481 
7800.275984 1.0462 1555.5 0.197 -0.269 7.41 38385.3 MSCL0_1702150771 0.995873 0.001298 0.995914 0.001328 0.995616 0.001362 0.995572 0.001400 0.995491 0.001441 0.995421 0.001485 
7800.276725 1.0454 1551.2 0.370 -0.091 7.40 41373.7 MSCL0_1702150772 0.996956 0.001296 0.996701 0.001325 0.996663 0.001360 0.996987 0.001399 0.997077 0.001440 0.996449 0.001483 
7800.277454 1.0447 1550.3 0.127 0.358 7.47 42196.5 MSCL0_1702150773 1.000410 0.001300 1.000293 0.001330 0.999779 0.001364 0.999161 0.001401 0.999274 0.001442 0.999208 0.001485 
7800.278183 1.0439 1543.5 0.170 -0.610 7.13 40270.7 MSCL0_1702150774 0.999843 0.001297 0.999344 0.001326 0.999120 0.001359 0.998847 0.001397 0.999252 0.001437 0.998911 0.001480 
7800.278935 1.0432 1549.1 0.602 0.113 6.91 45198.1 MSCL0_1702150775 0.997138 0.001293 0.996805 0.001322 0.996597 0.001356 0.996234 0.001393 0.995958 0.001434 0.995988 0.001477 
7800.279676 1.0425 1548.4 0.195 0.173 7.49 38290.1 MSCL0_1702150776 1.000000 0.001302 0.999668 0.001331 0.999681 0.001365 0.999577 0.001403 0.999544 0.001445 0.999767 0.001488 
7800.280417 1.0418 1547.3 0.415 -0.358 7.24 39558.5 MSCL0_1702150777 1.001179 0.001298 1.001001 0.001328 1.000874 0.001362 1.000809 0.001400 1.000587 0.001440 1.000869 0.001484 
7800.281169 1.0411 1554.2 0.261 -0.149 7.28 40273.2 MSCL0_1702150778 1.002571 0.001303 1.001873 0.001331 1.001448 0.001365 1.000977 0.001402 1.001131 0.001443 1.000835 0.001486 
7800.281910 1.0405 1556.3 0.494 0.088 7.73 36598.1 MSCL0_1702150779 1.001352 0.001306 1.000884 0.001335 1.000795 0.001369 1.000184 0.001406 0.999929 0.001446 1.000008 0.001490 
7800.282662 1.0398 1561.5 0.669 -0.745 7.63 39603.2 MSCL0_1702150780 1.002582 0.001304 1.002426 0.001332 1.001968 0.001365 1.001722 0.001403 1.001692 0.001443 1.001481 0.001486 
7800.283403 1.0392 1559.4 0.541 0.301 7.17 39967.8 MSCL0_1702150781 1.002281 0.001306 1.002517 0.001336 1.002376 0.001371 1.002255 0.001409 1.002458 0.001451 1.002192 0.001495 
7800.284155 1.0386 1568.8 0.487 -0.697 7.37 36903.1 MSCL0_1702150782 1.002218 0.001313 1.001905 0.001343 1.001882 0.001378 1.001891 0.001417 1.001512 0.001459 1.001396 0.001503 
7800.284885 1.0380 1571.5 0.633 0.308 7.97 37492.5 MSCL0_1702150783 0.999098 0.001310 0.998981 0.001339 0.999307 0.001374 0.999413 0.001413 0.999118 0.001454 0.998940 0.001498 
7800.285625 1.0374 1571.5 0.740 -0.450 7.68 38180.3 MSCL0_1702150784 1.001071 0.001312 1.000815 0.001342 1.000954 0.001377 1.000783 0.001416 1.000813 0.001458 1.000497 0.001502 
7800.286378 1.0368 1567.9 0.814 -0.229 7.52 38075.9 MSCL0_1702150785 1.003265 0.001313 1.002571 0.001343 1.002235 0.001378 1.001829 0.001417 1.001641 0.001459 1.001652 0.001504 
7800.287118 1.0362 1566.8 0.738 -0.142 7.52 39694.3 MSCL0_1702150786 1.002396 0.001309 1.002051 0.001338 1.002129 0.001373 1.002325 0.001411 1.002568 0.001453 1.002679 0.001497 
7800.287871 1.0356 1566.3 0.742 -0.266 7.06 40309.5 MSCL0_1702150787 1.001831 0.001309 1.001395 0.001338 1.001212 0.001373 1.001076 0.001411 1.000841 0.001452 1.000726 0.001497 
7800.288611 1.0351 1563.5 0.708 -0.519 7.34 38958.9 MSCL0_1702150788 0.999814 0.001309 0.998909 0.001338 0.998946 0.001373 0.999005 0.001412 0.998942 0.001453 0.999220 0.001498 
7800.289352 1.0346 1549.7 0.866 0.098 7.25 40968.2 MSCL0_1702150789 1.001240 0.001306 1.000427 0.001334 1.000500 0.001368 1.001183 0.001406 1.001113 0.001447 1.001085 0.001490 
7800.290093 1.0341 1545.7 0.599 -0.312 7.40 39636.6 MSCL0_1702150790 1.002380 0.001310 1.001661 0.001338 1.001676 0.001372 1.002146 0.001411 1.002582 0.001452 1.002820 0.001496 
